Raw Value,Voltage (V),Current (mA),Receiver Ultrasound,Pressure (mmHg)
1869,1.51,8.37,718.0,20.47
1911,1.54,8.56,718.0,21.36
1901,1.53,8.51,715.0,21.15
1872,1.51,8.38,720.0,20.54
1895,1.53,8.48,720.0,21.02
1869,1.51,8.37,719.0,20.47
1897,1.53,8.49,715.0,21.06
1899,1.53,8.5,718.0,21.1
1899,1.53,8.5,715.0,21.1
1892,1.52,8.47,714.0,20.96
1911,1.54,8.56,715.0,21.36
1903,1.53,8.52,718.0,21.19
1904,1.53,8.52,719.0,21.21
1904,1.53,8.52,717.0,21.21
1901,1.53,8.51,719.0,21.15
1904,1.53,8.52,713.0,21.21
1905,1.54,8.53,720.0,21.23
1905,1.54,8.53,715.0,21.23
1910,1.54,8.55,718.0,21.33
1903,1.53,8.52,717.0,21.19
1907,1.54,8.54,715.0,21.27
1907,1.54,8.54,714.0,21.27
1910,1.54,8.55,718.0,21.33
1907,1.54,8.54,718.0,21.27
1927,1.55,8.63,719.0,21.69
1909,1.54,8.55,718.0,21.31
1909,1.54,8.55,715.0,21.31
1911,1.54,8.56,720.0,21.36
1911,1.54,8.56,715.0,21.36
1931,1.56,8.65,718.0,21.78
1910,1.54,8.55,717.0,21.33
1911,1.54,8.56,715.0,21.36
1907,1.54,8.54,720.0,21.27
1917,1.54,8.58,715.0,21.48
1911,1.54,8.56,715.0,21.36
1910,1.54,8.55,715.0,21.33
1911,1.54,8.56,715.0,21.36
1915,1.54,8.57,718.0,21.44
1914,1.54,8.57,711.0,21.42
1919,1.55,8.59,718.0,21.52
1909,1.54,8.55,717.0,21.31
1918,1.55,8.59,719.0,21.5
1920,1.55,8.6,716.0,21.54
1919,1.55,8.59,718.0,21.52
1923,1.55,8.61,719.0,21.61
1921,1.55,8.6,718.0,21.57
1949,1.57,8.73,719.0,22.15
1927,1.55,8.63,719.0,21.69
1934,1.56,8.66,720.0,21.84
1939,1.56,8.68,721.0,21.94
1945,1.57,8.71,720.0,22.07
1943,1.57,8.7,723.0,22.03
1934,1.56,8.66,719.0,21.84
1945,1.57,8.71,720.0,22.07
1950,1.57,8.73,721.0,22.17
1955,1.58,8.75,720.0,22.28
1958,1.58,8.77,706.0,22.34
1963,1.58,8.79,705.0,22.45
1968,1.59,8.81,714.0,22.55
1969,1.59,8.82,718.0,22.57
1972,1.59,8.83,716.0,22.64
1977,1.59,8.85,720.0,22.74
1953,1.57,8.74,720.0,22.24
1969,1.59,8.82,722.0,22.57
1973,1.59,8.83,720.0,22.66
1979,1.59,8.86,720.0,22.78
1980,1.6,8.86,719.0,22.8
1979,1.59,8.86,711.0,22.78
1981,1.6,8.87,720.0,22.83
1977,1.59,8.85,718.0,22.74
1975,1.59,8.84,717.0,22.7
1972,1.59,8.83,717.0,22.64
1975,1.59,8.84,719.0,22.7
1975,1.59,8.84,716.0,22.7
1986,1.6,8.89,720.0,22.93
1974,1.59,8.84,719.0,22.68
1994,1.61,8.93,722.0,23.1
1999,1.61,8.95,723.0,23.2
1997,1.61,8.94,723.0,23.16
1998,1.61,8.95,721.0,23.18
2003,1.61,8.97,720.0,23.29
1995,1.61,8.93,713.0,23.12
1987,1.6,8.9,718.0,22.95
1981,1.6,8.87,713.0,22.83
1985,1.6,8.89,717.0,22.91
1995,1.61,8.93,719.0,23.12
1987,1.6,8.9,718.0,22.95
1991,1.6,8.91,719.0,23.03
1995,1.61,8.93,720.0,23.12
2000,1.61,8.95,720.0,23.22
2000,1.61,8.95,720.0,23.22
2004,1.61,8.97,720.0,23.31
2000,1.61,8.95,720.0,23.22
2000,1.61,8.95,719.0,23.22
2000,1.61,8.95,720.0,23.22
2002,1.61,8.96,720.0,23.27
2001,1.61,8.96,720.0,23.24
2005,1.62,8.98,720.0,23.33
2007,1.62,8.99,720.0,23.37
2000,1.61,8.95,721.0,23.22
2010,1.62,9.0,723.0,23.43
2005,1.62,8.98,720.0,23.33
2013,1.62,9.01,725.0,23.5
2013,1.62,9.01,720.0,23.5
2018,1.63,9.03,720.0,23.6
2022,1.63,9.05,723.0,23.69
2017,1.63,9.03,722.0,23.58
2023,1.63,9.06,723.0,23.71
2026,1.63,9.07,722.0,23.77
2018,1.63,9.03,722.0,23.6
2019,1.63,9.04,720.0,23.62
2020,1.63,9.04,723.0,23.64
2021,1.63,9.05,721.0,23.66
2018,1.63,9.03,721.0,23.6
2022,1.63,9.05,721.0,23.69
2026,1.63,9.07,723.0,23.77
2030,1.64,9.09,723.0,23.85
2024,1.63,9.06,723.0,23.73
2030,1.64,9.09,726.0,23.85
2031,1.64,9.09,726.0,23.87
2026,1.63,9.07,725.0,23.77
2025,1.63,9.07,721.0,23.75
2032,1.64,9.1,724.0,23.9
2027,1.63,9.07,729.0,23.79
2027,1.63,9.07,723.0,23.79
2036,1.64,9.12,727.0,23.98
2030,1.64,9.09,725.0,23.85
2032,1.64,9.1,723.0,23.9
2032,1.64,9.1,727.0,23.9
2032,1.64,9.1,723.0,23.9
2038,1.64,9.12,723.0,24.02
2041,1.64,9.14,727.0,24.08
2045,1.65,9.16,731.0,24.17
2042,1.65,9.14,729.0,24.11
2046,1.65,9.16,731.0,24.19
2059,1.66,9.22,733.0,24.46
2063,1.66,9.24,730.0,24.55
2071,1.67,9.27,734.0,24.71
2061,1.66,9.23,736.0,24.5
2064,1.66,9.24,733.0,24.57
2064,1.66,9.24,733.0,24.57
2057,1.66,9.21,730.0,24.42
2064,1.66,9.24,731.0,24.57
2064,1.66,9.24,735.0,24.57
2060,1.66,9.22,734.0,24.48
2064,1.66,9.24,731.0,24.57
2064,1.66,9.24,734.0,24.57
2064,1.66,9.24,730.0,24.57
2075,1.67,9.29,734.0,24.8
2064,1.66,9.24,734.0,24.57
2066,1.66,9.25,734.0,24.61
2066,1.66,9.25,732.0,24.61
2064,1.66,9.24,733.0,24.57
2071,1.67,9.27,732.0,24.71
2066,1.66,9.25,733.0,24.61
2071,1.67,9.27,734.0,24.71
2067,1.67,9.25,733.0,24.63
2069,1.67,9.26,737.0,24.67
2083,1.68,9.33,738.0,24.97
2078,1.67,9.3,733.0,24.86
2073,1.67,9.28,735.0,24.76
2070,1.67,9.27,735.0,24.69
2077,1.67,9.3,743.0,24.84
2079,1.68,9.31,737.0,24.88
2087,1.68,9.34,741.0,25.05
2079,1.68,9.31,738.0,24.88
2083,1.68,9.33,738.0,24.97
2084,1.68,9.33,739.0,24.99
2097,1.69,9.39,741.0,25.26
2090,1.68,9.36,742.0,25.11
2093,1.69,9.37,741.0,25.18
2096,1.69,9.38,747.0,25.24
2100,1.69,9.4,745.0,25.32
2101,1.69,9.41,747.0,25.34
2101,1.69,9.41,743.0,25.34
2109,1.7,9.44,747.0,25.51
2105,1.7,9.42,743.0,25.43
2106,1.7,9.43,743.0,25.45
2106,1.7,9.43,745.0,25.45
2111,1.7,9.45,748.0,25.55
2114,1.7,9.46,746.0,25.62
2103,1.69,9.42,745.0,25.39
2112,1.7,9.46,747.0,25.57
2112,1.7,9.46,749.0,25.57
2114,1.7,9.46,745.0,25.62
2115,1.7,9.47,746.0,25.64
2117,1.71,9.48,745.0,25.68
2112,1.7,9.46,748.0,25.57
2128,1.71,9.53,750.0,25.91
2121,1.71,9.5,750.0,25.76
2128,1.71,9.53,751.0,25.91
2129,1.72,9.53,752.0,25.93
2111,1.7,9.45,753.0,25.55
2149,1.73,9.62,758.0,26.35
2129,1.72,9.53,754.0,25.93
2111,1.7,9.45,752.0,25.55
2115,1.7,9.47,757.0,25.64
2148,1.73,9.62,752.0,26.33
2131,1.72,9.54,753.0,25.97
2145,1.73,9.6,753.0,26.27
2144,1.73,9.6,758.0,26.25
2151,1.73,9.63,755.0,26.39
2115,1.7,9.47,755.0,25.64
2159,1.74,9.67,753.0,26.56
2190,1.76,9.8,755.0,27.21
2155,1.74,9.65,757.0,26.48
2157,1.74,9.66,758.0,26.52
2155,1.74,9.65,760.0,26.48
2159,1.74,9.67,763.0,26.56
2160,1.74,9.67,758.0,26.58
2163,1.74,9.68,759.0,26.64
2162,1.74,9.68,760.0,26.62
2169,1.75,9.71,757.0,26.77
2165,1.74,9.69,763.0,26.69
2163,1.74,9.68,755.0,26.64
2167,1.75,9.7,757.0,26.73
2165,1.74,9.69,759.0,26.69
2168,1.75,9.71,758.0,26.75
2165,1.74,9.69,762.0,26.69
2163,1.74,9.68,758.0,26.64
2169,1.75,9.71,758.0,26.77
2165,1.74,9.69,763.0,26.69
2173,1.75,9.73,759.0,26.85
2169,1.75,9.71,763.0,26.77
2174,1.75,9.73,764.0,26.88
2175,1.75,9.74,763.0,26.9
2170,1.75,9.72,762.0,26.79
2176,1.75,9.74,764.0,26.92
2175,1.75,9.74,767.0,26.9
2177,1.75,9.75,768.0,26.94
2176,1.75,9.74,763.0,26.92
2179,1.76,9.76,765.0,26.98
2176,1.75,9.74,763.0,26.92
2182,1.76,9.77,765.0,27.04
2191,1.77,9.81,767.0,27.23
2190,1.76,9.8,766.0,27.21
2192,1.77,9.81,767.0,27.25
2196,1.77,9.83,769.0,27.34
2206,1.78,9.88,769.0,27.55
2202,1.77,9.86,769.0,27.46
2202,1.77,9.86,768.0,27.46
2204,1.78,9.87,768.0,27.51
2203,1.78,9.86,769.0,27.48
2203,1.78,9.86,771.0,27.48
2205,1.78,9.87,774.0,27.53
2201,1.77,9.85,770.0,27.44
2201,1.77,9.85,767.0,27.44
2206,1.78,9.88,769.0,27.55
2203,1.78,9.86,771.0,27.48
2201,1.77,9.85,771.0,27.44
2207,1.78,9.88,770.0,27.57
2209,1.78,9.89,774.0,27.61
2208,1.78,9.89,772.0,27.59
2208,1.78,9.89,771.0,27.59
2215,1.78,9.92,770.0,27.74
2215,1.78,9.92,775.0,27.74
2222,1.79,9.95,777.0,27.88
2214,1.78,9.91,781.0,27.72
2219,1.79,9.93,770.0,27.82
2224,1.79,9.96,777.0,27.93
2220,1.79,9.94,784.0,27.84
2224,1.79,9.96,773.0,27.93
2224,1.79,9.96,777.0,27.93
2224,1.79,9.96,778.0,27.93
2227,1.79,9.97,778.0,27.99
2223,1.79,9.95,778.0,27.9
2233,1.8,10.0,782.0,28.11
2242,1.81,10.04,778.0,28.3
2245,1.81,10.05,775.0,28.37
2250,1.81,10.07,776.0,28.47
2256,1.82,10.1,781.0,28.6
2258,1.82,10.11,780.0,28.64
2261,1.82,10.12,784.0,28.7
2256,1.82,10.1,787.0,28.6
2256,1.82,10.1,784.0,28.6
2263,1.82,10.13,785.0,28.74
2258,1.82,10.11,783.0,28.64
2261,1.82,10.12,784.0,28.7
2266,1.83,10.14,784.0,28.81
2261,1.82,10.12,785.0,28.7
2266,1.83,10.14,784.0,28.81
2256,1.82,10.1,786.0,28.6
2268,1.83,10.15,784.0,28.85
2258,1.82,10.11,787.0,28.64
2265,1.83,10.14,790.0,28.79
2270,1.83,10.16,786.0,28.89
2271,1.83,10.17,785.0,28.91
2265,1.83,10.14,787.0,28.79
2272,1.83,10.17,789.0,28.93
2262,1.82,10.13,791.0,28.72
2261,1.82,10.12,799.0,28.7
2256,1.82,10.1,796.0,28.6
2255,1.82,10.1,798.0,28.58
2254,1.82,10.09,791.0,28.55
2253,1.82,10.09,798.0,28.53
2256,1.82,10.1,799.0,28.6
2256,1.82,10.1,793.0,28.6
2259,1.82,10.11,798.0,28.66
2256,1.82,10.1,799.0,28.6
2256,1.82,10.1,797.0,28.6
2258,1.82,10.11,796.0,28.64
2258,1.82,10.11,795.0,28.64
2261,1.82,10.12,799.0,28.7
2256,1.82,10.1,800.0,28.6
2256,1.82,10.1,797.0,28.6
2256,1.82,10.1,797.0,28.6
2255,1.82,10.1,798.0,28.58
2254,1.82,10.09,795.0,28.55
2256,1.82,10.1,798.0,28.6
2246,1.81,10.06,797.0,28.39
2255,1.82,10.1,798.0,28.58
2246,1.81,10.06,800.0,28.39
2249,1.81,10.07,799.0,28.45
2250,1.81,10.07,797.0,28.47
2256,1.82,10.1,797.0,28.6
2256,1.82,10.1,799.0,28.6
2256,1.82,10.1,799.0,28.6
2256,1.82,10.1,799.0,28.6
2256,1.82,10.1,800.0,28.6
2256,1.82,10.1,802.0,28.6
2259,1.82,10.11,800.0,28.66
2263,1.82,10.13,799.0,28.74
2261,1.82,10.12,800.0,28.7
2258,1.82,10.11,800.0,28.64
2256,1.82,10.1,800.0,28.6
2256,1.82,10.1,799.0,28.6
2256,1.82,10.1,798.0,28.6
2257,1.82,10.1,798.0,28.62
2259,1.82,10.11,803.0,28.66
2273,1.83,10.18,805.0,28.95
2277,1.83,10.19,800.0,29.04
2287,1.84,10.24,806.0,29.25
2289,1.84,10.25,803.0,29.29
2273,1.83,10.18,801.0,28.95
2261,1.82,10.12,801.0,28.7
2276,1.83,10.19,802.0,29.02
2278,1.84,10.2,803.0,29.06
2272,1.83,10.17,801.0,28.93
2286,1.84,10.23,807.0,29.23
2294,1.85,10.27,812.0,29.39
2297,1.85,10.28,809.0,29.46
2286,1.84,10.23,810.0,29.23
2279,1.84,10.2,806.0,29.08
2266,1.83,10.14,805.0,28.81
2255,1.82,10.1,800.0,28.58
2228,1.8,9.97,795.0,28.01
2227,1.79,9.97,795.0,27.99
2230,1.8,9.98,788.0,28.05
2222,1.79,9.95,798.0,27.88
2223,1.79,9.95,791.0,27.9
2215,1.78,9.92,787.0,27.74
2208,1.78,9.89,791.0,27.59
2209,1.78,9.89,790.0,27.61
2207,1.78,9.88,798.0,27.57
2208,1.78,9.89,793.0,27.59
2203,1.78,9.86,790.0,27.48
2199,1.77,9.84,794.0,27.4
2194,1.77,9.82,785.0,27.3
2198,1.77,9.84,786.0,27.38
2201,1.77,9.85,789.0,27.44
2204,1.78,9.87,793.0,27.51
2192,1.77,9.81,787.0,27.25
2192,1.77,9.81,788.0,27.25
2194,1.77,9.82,787.0,27.3
2194,1.77,9.82,787.0,27.3
2191,1.77,9.81,789.0,27.23
2187,1.76,9.79,787.0,27.15
2179,1.76,9.76,784.0,26.98
2178,1.76,9.75,786.0,26.96
2171,1.75,9.72,784.0,26.81
2167,1.75,9.7,783.0,26.73
2160,1.74,9.67,784.0,26.58
2142,1.73,9.59,780.0,26.2
2128,1.71,9.53,778.0,25.91
2125,1.71,9.51,773.0,25.85
2123,1.71,9.5,774.0,25.81
2110,1.7,9.45,772.0,25.53
2099,1.69,9.4,774.0,25.3
2099,1.69,9.4,772.0,25.3
2087,1.68,9.34,771.0,25.05
2080,1.68,9.31,768.0,24.9
2077,1.67,9.3,765.0,24.84
2075,1.67,9.29,767.0,24.8
2080,1.68,9.31,765.0,24.9
2078,1.67,9.3,764.0,24.86
2081,1.68,9.32,766.0,24.92
2069,1.67,9.26,767.0,24.67
2067,1.67,9.25,767.0,24.63
2070,1.67,9.27,762.0,24.69
2064,1.66,9.24,766.0,24.57
2106,1.7,9.43,767.0,25.45
2061,1.66,9.23,764.0,24.5
2067,1.67,9.25,763.0,24.63
2064,1.66,9.24,768.0,24.57
2063,1.66,9.24,763.0,24.55
2059,1.66,9.22,768.0,24.46
2058,1.66,9.21,764.0,24.44
2063,1.66,9.24,766.0,24.55
2035,1.64,9.11,764.0,23.96
2032,1.64,9.1,767.0,23.9
2096,1.69,9.38,766.0,25.24
2059,1.66,9.22,766.0,24.46
2063,1.66,9.24,767.0,24.55
2023,1.63,9.06,762.0,23.71
2061,1.66,9.23,763.0,24.5
2089,1.68,9.35,765.0,25.09
2032,1.64,9.1,767.0,23.9
2058,1.66,9.21,765.0,24.44
2054,1.66,9.2,767.0,24.36
2053,1.65,9.19,767.0,24.34
2046,1.65,9.16,762.0,24.19
2054,1.66,9.2,767.0,24.36
2055,1.66,9.2,765.0,24.38
2058,1.66,9.21,766.0,24.44
2068,1.67,9.26,766.0,24.65
2045,1.65,9.16,765.0,24.17
2039,1.64,9.13,765.0,24.04
2038,1.64,9.12,767.0,24.02
2042,1.65,9.14,764.0,24.11
2033,1.64,9.1,761.0,23.92
2031,1.64,9.09,762.0,23.87
2039,1.64,9.13,763.0,24.04
2020,1.63,9.04,763.0,23.64
2027,1.63,9.07,759.0,23.79
2022,1.63,9.05,764.0,23.69
2021,1.63,9.05,757.0,23.66
2015,1.62,9.02,759.0,23.54
2014,1.62,9.02,757.0,23.52
2011,1.62,9.0,755.0,23.45
2011,1.62,9.0,755.0,23.45
2004,1.61,8.97,757.0,23.31
2000,1.61,8.95,754.0,23.22
2001,1.61,8.96,753.0,23.24
2013,1.62,9.01,755.0,23.5
2034,1.64,9.11,765.0,23.94
2026,1.63,9.07,766.0,23.77
2033,1.64,9.1,766.0,23.92
2032,1.64,9.1,765.0,23.9
2035,1.64,9.11,766.0,23.96
2034,1.64,9.11,766.0,23.94
2035,1.64,9.11,766.0,23.96
2041,1.64,9.14,763.0,24.08
2037,1.64,9.12,767.0,24.0
2043,1.65,9.15,766.0,24.13
2038,1.64,9.12,764.0,24.02
2038,1.64,9.12,767.0,24.02
2037,1.64,9.12,766.0,24.0
2033,1.64,9.1,765.0,23.92
2035,1.64,9.11,763.0,23.96
2029,1.64,9.08,763.0,23.83
2026,1.63,9.07,766.0,23.77
2027,1.63,9.07,766.0,23.79
2018,1.63,9.03,765.0,23.6
2010,1.62,9.0,763.0,23.43
2004,1.61,8.97,770.0,23.31
2007,1.62,8.99,758.0,23.37
2003,1.61,8.97,768.0,23.29
2005,1.62,8.98,762.0,23.33
2002,1.61,8.96,763.0,23.27
2003,1.61,8.97,763.0,23.29
2000,1.61,8.95,758.0,23.22
1995,1.61,8.93,759.0,23.12
2003,1.61,8.97,764.0,23.29
2000,1.61,8.95,766.0,23.22
2000,1.61,8.95,759.0,23.22
2004,1.61,8.97,766.0,23.31
2011,1.62,9.0,767.0,23.45
2005,1.62,8.98,763.0,23.33
2000,1.61,8.95,768.0,23.22
1998,1.61,8.95,762.0,23.18
1987,1.6,8.9,759.0,22.95
1990,1.6,8.91,762.0,23.01
1985,1.6,8.89,751.0,22.91
1986,1.6,8.89,762.0,22.93
1975,1.59,8.84,765.0,22.7
1973,1.59,8.83,757.0,22.66
1968,1.59,8.81,757.0,22.55
1968,1.59,8.81,762.0,22.55
1968,1.59,8.81,756.0,22.55
1963,1.58,8.79,757.0,22.45
1962,1.58,8.78,752.0,22.43
1959,1.58,8.77,757.0,22.36
1959,1.58,8.77,755.0,22.36
1949,1.57,8.73,755.0,22.15
1947,1.57,8.72,753.0,22.11
1936,1.56,8.67,752.0,21.88
1931,1.56,8.65,753.0,21.78
1927,1.55,8.63,752.0,21.69
1925,1.55,8.62,752.0,21.65
1921,1.55,8.6,752.0,21.57
1914,1.54,8.57,752.0,21.42
1911,1.54,8.56,749.0,21.36
1903,1.53,8.52,743.0,21.19
1897,1.53,8.49,741.0,21.06
1894,1.53,8.48,746.0,21.0
1897,1.53,8.49,745.0,21.06
1894,1.53,8.48,742.0,21.0
1891,1.52,8.47,743.0,20.94
1889,1.52,8.46,746.0,20.89
1883,1.52,8.43,747.0,20.77
1887,1.52,8.45,745.0,20.85
1885,1.52,8.44,747.0,20.81
1879,1.51,8.41,749.0,20.68
1883,1.52,8.43,747.0,20.77
1872,1.51,8.38,742.0,20.54
1879,1.51,8.41,742.0,20.68
1878,1.51,8.41,747.0,20.66
1881,1.52,8.42,741.0,20.73
1878,1.51,8.41,742.0,20.66
1879,1.51,8.41,746.0,20.68
1875,1.51,8.39,745.0,20.6
1878,1.51,8.41,745.0,20.66
1877,1.51,8.4,743.0,20.64
1879,1.51,8.41,745.0,20.68
1878,1.51,8.41,743.0,20.66
1874,1.51,8.39,743.0,20.58
1872,1.51,8.38,747.0,20.54
1871,1.51,8.38,745.0,20.52
1863,1.5,8.34,741.0,20.35
1861,1.5,8.33,740.0,20.31
1861,1.5,8.33,739.0,20.31
1856,1.5,8.31,740.0,20.2
1859,1.5,8.32,739.0,20.26
1856,1.5,8.31,741.0,20.2
1851,1.49,8.29,738.0,20.1
1846,1.49,8.26,739.0,19.99
1847,1.49,8.27,741.0,20.01
1840,1.48,8.24,738.0,19.87
1841,1.48,8.24,741.0,19.89
1840,1.48,8.24,737.0,19.87
1839,1.48,8.23,737.0,19.84
1825,1.47,8.17,737.0,19.55
1831,1.48,8.2,735.0,19.68
1824,1.47,8.17,741.0,19.53
1821,1.47,8.15,735.0,19.47
1815,1.46,8.13,733.0,19.34
1821,1.47,8.15,734.0,19.47
1819,1.47,8.14,734.0,19.43
1811,1.46,8.11,733.0,19.26
1810,1.46,8.1,733.0,19.24
1813,1.46,8.12,734.0,19.3
1810,1.46,8.1,731.0,19.24
1808,1.46,8.09,734.0,19.19
1805,1.45,8.08,730.0,19.13
1803,1.45,8.07,733.0,19.09
1797,1.45,8.05,731.0,18.96
1802,1.45,8.07,735.0,19.07
1791,1.44,8.02,730.0,18.84
1788,1.44,8.0,731.0,18.77
1795,1.45,8.04,726.0,18.92
1781,1.44,7.97,726.0,18.63
1781,1.44,7.97,729.0,18.63
1777,1.43,7.96,730.0,18.54
1776,1.43,7.95,721.0,18.52
1776,1.43,7.95,723.0,18.52
1767,1.42,7.91,720.0,18.33
1772,1.43,7.93,721.0,18.44
1773,1.43,7.94,727.0,18.46
1773,1.43,7.94,723.0,18.46
1769,1.43,7.92,723.0,18.38
1767,1.42,7.91,725.0,18.33
1766,1.42,7.91,720.0,18.31
1762,1.42,7.89,723.0,18.23
1757,1.42,7.87,723.0,18.12
1754,1.41,7.85,721.0,18.06
1753,1.41,7.85,720.0,18.04
1744,1.41,7.81,721.0,17.85
1744,1.41,7.81,715.0,17.85
1751,1.41,7.84,719.0,18.0
1709,1.38,7.65,717.0,17.12
1733,1.4,7.76,719.0,17.62
1729,1.39,7.74,715.0,17.54
1721,1.39,7.7,717.0,17.37
1721,1.39,7.7,711.0,17.37
1715,1.38,7.68,713.0,17.24
1719,1.39,7.7,709.0,17.33
1712,1.38,7.66,710.0,17.18
1716,1.38,7.68,707.0,17.26
1712,1.38,7.66,711.0,17.18
1711,1.38,7.66,704.0,17.16
1711,1.38,7.66,708.0,17.16
1703,1.37,7.62,710.0,16.99
1707,1.38,7.64,718.0,17.07
1705,1.37,7.63,710.0,17.03
1697,1.37,7.6,709.0,16.86
1705,1.37,7.63,707.0,17.03
1693,1.36,7.58,707.0,16.78
1696,1.37,7.59,705.0,16.84
1695,1.37,7.59,704.0,16.82
1696,1.37,7.59,705.0,16.84
1694,1.37,7.58,706.0,16.8
1693,1.36,7.58,705.0,16.78
1723,1.39,7.71,703.0,17.41
1694,1.37,7.58,706.0,16.8
1689,1.36,7.56,703.0,16.7
1701,1.37,7.62,704.0,16.95
1671,1.35,7.48,703.0,16.32
1675,1.35,7.5,704.0,16.4
1695,1.37,7.59,705.0,16.82
1690,1.36,7.57,701.0,16.72
1660,1.34,7.43,701.0,16.09
1678,1.35,7.51,699.0,16.47
1686,1.36,7.55,701.0,16.63
1680,1.35,7.52,701.0,16.51
1677,1.35,7.51,703.0,16.44
1684,1.36,7.54,701.0,16.59
1659,1.34,7.43,698.0,16.07
1706,1.37,7.64,698.0,17.05
1663,1.34,7.45,702.0,16.15
1668,1.34,7.47,695.0,16.26
1665,1.34,7.45,700.0,16.19
1659,1.34,7.43,699.0,16.07
1659,1.34,7.43,690.0,16.07
1655,1.33,7.41,688.0,15.98
1653,1.33,7.4,690.0,15.94
1680,1.35,7.52,692.0,16.51
1637,1.32,7.33,693.0,15.61
1648,1.33,7.38,692.0,15.84
1647,1.33,7.37,689.0,15.82
1647,1.33,7.37,691.0,15.82
1649,1.33,7.38,688.0,15.86
1648,1.33,7.38,691.0,15.84
1642,1.32,7.35,689.0,15.71
1638,1.32,7.33,688.0,15.63
1639,1.32,7.34,686.0,15.65
1642,1.32,7.35,689.0,15.71
1638,1.32,7.33,688.0,15.63
1644,1.32,7.36,685.0,15.75
1635,1.32,7.32,686.0,15.56
1630,1.31,7.3,688.0,15.46
1633,1.32,7.31,687.0,15.52
1626,1.31,7.28,678.0,15.37
1632,1.32,7.31,688.0,15.5
1629,1.31,7.29,686.0,15.44
1634,1.32,7.32,684.0,15.54
1625,1.31,7.28,683.0,15.35
1625,1.31,7.28,679.0,15.35
1625,1.31,7.28,688.0,15.35
1623,1.31,7.27,679.0,15.31
1637,1.32,7.33,685.0,15.61
1634,1.32,7.32,684.0,15.54
1630,1.31,7.3,683.0,15.46
1631,1.31,7.3,681.0,15.48
1623,1.31,7.27,678.0,15.31
1620,1.31,7.25,681.0,15.25
1615,1.3,7.23,679.0,15.14
1601,1.29,7.17,677.0,14.85
1602,1.29,7.17,675.0,14.87
1598,1.29,7.15,675.0,14.79
1621,1.31,7.26,674.0,15.27
1597,1.29,7.15,673.0,14.77
1599,1.29,7.16,672.0,14.81
1598,1.29,7.15,673.0,14.79
1600,1.29,7.16,671.0,14.83
1595,1.29,7.14,672.0,14.72
1593,1.28,7.13,671.0,14.68
1593,1.28,7.13,674.0,14.68
1587,1.28,7.11,679.0,14.56
1584,1.28,7.09,671.0,14.49
1575,1.27,7.05,665.0,14.3
1566,1.26,7.01,666.0,14.12
1561,1.26,6.99,663.0,14.01
1556,1.25,6.97,659.0,13.91
1526,1.23,6.83,655.0,13.28
1472,1.19,6.59,646.0,12.14
1392,1.12,6.23,625.0,10.46
1311,1.06,5.87,608.0,8.76
1282,1.03,5.74,605.0,8.15
1278,1.03,5.72,603.0,8.07
1277,1.03,5.72,605.0,8.05
1280,1.03,5.73,602.0,8.11
1275,1.03,5.71,601.0,8.01
1283,1.03,5.74,604.0,8.18
1296,1.04,5.8,597.0,8.45
1312,1.06,5.87,607.0,8.78
1315,1.06,5.89,606.0,8.85
1316,1.06,5.89,606.0,8.87
1305,1.05,5.84,604.0,8.64
1322,1.07,5.92,607.0,8.99
1329,1.07,5.95,609.0,9.14
1349,1.09,6.04,614.0,9.56
1358,1.09,6.08,618.0,9.75
1379,1.11,6.17,621.0,10.19
1393,1.12,6.24,619.0,10.48
1382,1.11,6.19,622.0,10.25
1413,1.14,6.33,624.0,10.9
1410,1.14,6.31,624.0,10.84
1417,1.14,6.34,624.0,10.99
1424,1.15,6.38,624.0,11.13
1413,1.14,6.33,624.0,10.9
1424,1.15,6.38,625.0,11.13
1415,1.14,6.33,625.0,10.95
1419,1.14,6.35,624.0,11.03
1421,1.15,6.36,624.0,11.07
1423,1.15,6.37,624.0,11.11
1407,1.13,6.3,624.0,10.78
1419,1.14,6.35,624.0,11.03
1417,1.14,6.34,625.0,10.99
1419,1.14,6.35,624.0,11.03
1420,1.14,6.36,623.0,11.05
1413,1.14,6.33,624.0,10.9
1414,1.14,6.33,624.0,10.93
1423,1.15,6.37,624.0,11.11
1423,1.15,6.37,622.0,11.11
1433,1.15,6.42,622.0,11.32
1423,1.15,6.37,622.0,11.11
1423,1.15,6.37,623.0,11.11
1423,1.15,6.37,622.0,11.11
1419,1.14,6.35,623.0,11.03
1421,1.15,6.36,624.0,11.07
1423,1.15,6.37,623.0,11.11
1418,1.14,6.35,622.0,11.01
1424,1.15,6.38,622.0,11.13
1424,1.15,6.38,624.0,11.13
1424,1.15,6.38,626.0,11.13
1404,1.13,6.29,623.0,10.72
1425,1.15,6.38,624.0,11.16
1424,1.15,6.38,623.0,11.13
1424,1.15,6.38,621.0,11.13
1424,1.15,6.38,621.0,11.13
1424,1.15,6.38,622.0,11.13
1426,1.15,6.38,625.0,11.18
1425,1.15,6.38,621.0,11.16
1426,1.15,6.38,618.0,11.18
1426,1.15,6.38,624.0,11.18
1440,1.16,6.45,622.0,11.47
1427,1.15,6.39,621.0,11.2
1425,1.15,6.38,619.0,11.16
1426,1.15,6.38,622.0,11.18
1433,1.15,6.42,622.0,11.32
1431,1.15,6.41,621.0,11.28
1427,1.15,6.39,622.0,11.2
1430,1.15,6.4,618.0,11.26
1429,1.15,6.4,621.0,11.24
